,open,high,low,close,volume,qav,num_trades,taker_base_vol,taker_quote_vol
2023-01-22 10:00:00,1624.92,1627.74,1620.0,1625.61,10884.6975,17685356.354699,13163.0,5840.7844,9490489.93356
2023-01-22 11:00:00,1625.61,1628.33,1618.47,1624.57,9986.6389,16215843.471078,15316.0,4765.1326,7737617.791029
2023-01-22 12:00:00,1624.57,1634.93,1620.18,1633.61,14592.638,23758929.284941,18850.0,8516.2334,13868572.000463
2023-01-22 13:00:00,1633.61,1638.84,1629.88,1632.01,12468.0718,20362788.846089,16731.0,6070.9513,9917433.743333
2023-01-22 14:00:00,1632.01,1645.61,1630.77,1642.51,21972.6883,36008445.555192,23522.0,11355.4724,18608091.217227
2023-01-22 15:00:00,1642.5,1650.51,1617.54,1635.51,48063.4913,78660083.130112,54928.0,23036.4065,37703147.888347
2023-01-22 16:00:00,1635.5,1640.81,1629.61,1636.71,13393.6964,21908571.829171,19625.0,6391.2514,10454808.133242
2023-01-22 17:00:00,1636.71,1663.89,1635.36,1656.63,32756.0292,54166124.892656,39389.0,17162.433,28374267.543859
2023-01-22 18:00:00,1656.64,1659.7,1646.02,1646.56,16107.6199,26619775.863127,20318.0,8415.3936,13908003.565668
2023-01-22 19:00:00,1646.55,1648.14,1632.41,1635.1,16117.3121,26443840.574926,21797.0,6654.5826,10916306.791892
2023-01-22 20:00:00,1635.11,1636.34,1607.06,1614.08,54704.3606,88608000.110944,58523.0,25207.6714,40820574.375112
2023-01-22 21:00:00,1614.08,1630.12,1607.35,1627.58,22608.232,36575995.529032,32803.0,11572.6068,18725089.885188
2023-01-22 22:00:00,1627.58,1629.72,1620.79,1628.71,9453.5406,15362651.814287,17115.0,4041.0769,6566770.637677
2023-01-22 23:00:00,1628.72,1632.93,1623.86,1627.44,12912.8154,21030246.442123,20529.0,6456.9128,10514665.076821
2023-01-23 00:00:00,1627.43,1639.09,1625.68,1635.74,17220.4639,28119883.844467,28015.0,8270.0823,13502980.590011
2023-01-23 01:00:00,1635.73,1642.19,1635.51,1635.64,13275.9605,21753859.522631,21086.0,6735.5773,11037018.193694
2023-01-23 02:00:00,1635.65,1640.89,1635.64,1640.89,6955.8145,11397413.536489,15526.0,3952.0263,6475094.244448
2023-01-23 03:00:00,1640.89,1642.58,1628.33,1630.41,11841.3461,19354266.66702,20177.0,5493.7567,8979305.096719
2023-01-23 04:00:00,1630.41,1636.06,1628.41,1635.99,7977.1846,13024569.748731,14044.0,4290.6537,7005691.211114
2023-01-23 05:00:00,1636.0,1636.73,1631.38,1632.2,6986.0743,11415982.891842,12896.0,2612.6118,4268535.442455
2023-01-23 06:00:00,1632.19,1637.75,1631.16,1637.18,7149.2173,11690777.498539,18193.0,4068.6142,6653160.886303
2023-01-23 07:00:00,1637.18,1638.0,1627.88,1633.3,12458.9074,20357380.536124,21139.0,6425.0757,10501134.32074
2023-01-23 08:00:00,1633.31,1639.26,1630.72,1631.41,9554.0036,15614642.497343,18477.0,4422.9607,7228834.308446
2023-01-23 09:00:00,1631.4,1635.0,1630.3,1634.75,7889.4319,12880580.956126,17095.0,4141.9172,6762647.06929
2023-01-23 10:00:00,1634.76,1640.0,1633.51,1637.08,13436.8784,21996638.488618,23204.0,7790.4872,12752672.135403
2023-01-23 11:00:00,1637.09,1638.07,1633.42,1636.67,10901.59,17835062.002197,17145.0,5142.5261,8413591.944092
2023-01-23 12:00:00,1636.66,1639.01,1630.0,1635.24,12737.5651,20824261.618189,18943.0,6521.4648,10661245.222692
2023-01-23 13:00:00,1635.25,1636.68,1613.48,1622.57,27050.5558,43967991.913302,36453.0,12663.7224,20585224.861383
2023-01-23 14:00:00,1622.57,1648.09,1585.29,1599.13,59869.0705,97020500.541548,73091.0,29020.9187,47080685.80632
2023-01-23 15:00:00,1598.92,1626.35,1594.61,1620.85,46998.0239,75865635.383446,61036.0,23752.4719,38337090.624291
2023-01-23 16:00:00,1620.84,1625.76,1612.38,1619.82,22345.2418,36178824.350672,26444.0,10281.7335,16648207.975038
2023-01-23 17:00:00,1619.83,1629.28,1615.29,1629.02,19807.9856,32091066.938581,26444.0,10629.6765,17222213.565351
2023-01-23 18:00:00,1629.03,1640.49,1626.06,1628.85,26815.544,43788662.508625,34634.0,13907.3933,22707013.936477
2023-01-23 19:00:00,1628.85,1630.57,1610.04,1619.88,27357.8436,44325453.643568,35086.0,12780.9097,20708479.331132
2023-01-23 20:00:00,1619.89,1635.26,1618.65,1634.8,13128.4739,21335099.589513,21144.0,6794.687,11043952.134512
2023-01-23 21:00:00,1634.8,1635.5,1629.53,1631.84,9298.6748,15180018.469122,15686.0,4916.0862,8025556.271427
2023-01-23 22:00:00,1631.84,1635.75,1622.13,1627.47,8959.6926,14619751.237097,13837.0,5168.2671,8435460.348958
2023-01-23 23:00:00,1627.47,1630.48,1624.72,1626.29,7251.5715,11803951.622852,13049.0,3242.8466,5278721.186657
2023-01-24 00:00:00,1626.28,1633.97,1622.8,1631.87,12071.3902,19660162.655657,21759.0,5840.344,9513012.150218
2023-01-24 01:00:00,1631.87,1638.62,1627.45,1637.89,13875.5117,22658230.073951,21276.0,7561.5414,12348472.28056
2023-01-24 02:00:00,1637.89,1641.46,1635.18,1635.18,12921.8575,21169001.750801,21296.0,6502.3131,10652792.540246
2023-01-24 03:00:00,1635.19,1639.42,1633.25,1639.01,9169.5331,15003811.722667,17719.0,5350.8235,8755366.464715
2023-01-24 04:00:00,1639.02,1640.78,1635.39,1636.47,9205.7706,15072958.785068,17350.0,5138.017,8412733.516383
2023-01-24 05:00:00,1636.46,1639.28,1634.38,1637.99,11143.0834,18240793.888239,15244.0,6105.3463,9994594.607176
2023-01-24 06:00:00,1638.0,1638.54,1635.15,1636.47,7300.1797,11949393.733335,13480.0,3111.4122,5093348.752042
2023-01-24 07:00:00,1636.47,1636.96,1633.25,1635.77,9369.3045,15322445.794168,14057.0,3744.3357,6123965.727075
2023-01-24 08:00:00,1635.77,1637.28,1634.47,1634.81,7071.8653,11567781.205282,18583.0,3203.2881,5239756.141678
2023-01-24 09:00:00,1634.81,1635.28,1614.39,1617.94,38521.3346,62534522.439591,40426.0,17157.2547,27845216.698244
2023-01-24 10:00:00,1617.93,1626.17,1617.14,1623.0,12039.9894,19528885.99387,17828.0,6409.5602,10394920.660668
2023-01-24 11:00:00,1623.01,1626.58,1622.02,1625.6,7891.9613,12816027.962227,15457.0,3614.5126,5869693.541802
2023-01-24 12:00:00,1625.59,1632.12,1622.22,1627.34,9920.6653,16144717.986958,16233.0,4971.0808,8090093.273217
2023-01-24 13:00:00,1627.34,1630.76,1612.83,1617.14,18600.2391,30172638.461977,25777.0,8136.1878,13199193.495659
2023-01-24 14:00:00,1617.14,1622.48,1604.0,1613.4,41583.7239,67136957.690611,46586.0,19318.2912,31190307.495442
2023-01-24 15:00:00,1613.4,1621.6,1606.88,1620.58,17561.4578,28381671.552525,26175.0,9755.042,15768253.735881
2023-01-24 16:00:00,1620.57,1621.87,1612.0,1614.34,16965.3504,27440314.624989,22577.0,7504.1167,12136843.781443
2023-01-24 17:00:00,1614.35,1617.6,1606.48,1616.17,16402.8135,26461444.928071,22459.0,8271.9705,13347098.388739
2023-01-24 18:00:00,1616.18,1624.3,1613.42,1619.87,13887.0868,22503742.769093,19934.0,7610.7213,12332446.246822
2023-01-24 19:00:00,1619.88,1624.31,1618.17,1622.41,7858.8496,12740664.118438,14292.0,4112.6,6667394.232292
2023-01-24 20:00:00,1622.42,1624.45,1608.0,1615.26,13670.2664,22082416.079035,22673.0,6257.5462,10109370.582491
2023-01-24 21:00:00,1615.27,1621.5,1588.8,1599.01,31013.9946,49725761.189062,44976.0,13365.9904,21434075.415723
2023-01-24 22:00:00,1599.0,1601.77,1535.0,1562.16,77703.6397,121857664.771004,115152.0,35043.0766,54949625.657246
2023-01-24 23:00:00,1562.17,1565.27,1544.69,1555.97,46525.4559,72311238.601829,52951.0,21443.8863,33326330.506362
2023-01-25 00:00:00,1555.97,1557.0,1541.53,1548.88,42208.8517,65416963.145052,49567.0,20460.9587,31709060.698111
2023-01-25 01:00:00,1548.89,1550.47,1518.0,1535.0,67088.1066,102800213.940075,65171.0,32969.2298,50516519.062708
2023-01-25 02:00:00,1534.99,1543.06,1534.21,1540.87,13866.2509,21346674.64521,21444.0,8061.2293,12409011.92826
2023-01-25 03:00:00,1540.87,1546.88,1540.28,1546.63,12655.7856,19541093.689841,16082.0,7778.4693,12010704.739733
2023-01-25 04:00:00,1546.63,1549.01,1545.83,1546.17,9355.4083,14475649.782674,14624.0,5263.4895,8144337.358485
2023-01-25 05:00:00,1546.17,1551.74,1545.2,1549.14,10814.5467,16738958.628279,15854.0,6048.4757,9361519.15251
2023-01-25 06:00:00,1549.14,1557.03,1546.27,1555.16,16870.0489,26174944.955876,27321.0,9610.9224,14912413.721551
2023-01-25 07:00:00,1555.16,1558.91,1553.42,1553.81,12984.076,20204876.829348,20337.0,6508.8196,10128872.117501
2023-01-25 08:00:00,1553.82,1556.8,1550.0,1551.1,10917.6584,16951831.754695,19352.0,5152.5102,7999677.650676
2023-01-25 09:00:00,1551.1,1552.0,1540.91,1545.63,18720.2568,28971210.470209,24338.0,8360.6293,12937340.320123
2023-01-25 10:00:00,1545.62,1547.83,1538.59,1547.13,16549.3225,25551663.907466,22895.0,7444.4696,11493632.16922
2023-01-25 11:00:00,1547.14,1549.28,1543.81,1545.49,10875.4845,16820335.333372,15403.0,6400.0947,9897305.65172
2023-01-25 12:00:00,1545.5,1562.71,1545.44,1560.14,27377.0382,42577266.357659,33050.0,16127.8349,25081222.848839
2023-01-25 13:00:00,1560.13,1566.58,1553.5,1554.68,25274.9828,39454371.041041,31206.0,13041.7249,20364036.389346
2023-01-25 14:00:00,1554.68,1555.7,1533.75,1536.48,40945.5745,63275248.817683,48401.0,18393.7647,28420755.336099
2023-01-25 15:00:00,1536.48,1546.18,1525.0,1543.95,35670.2737,54843689.824737,44325.0,17924.9938,27565092.15025
2023-01-25 16:00:00,1543.95,1552.66,1541.39,1548.97,20502.3959,31737921.355943,28263.0,11590.5505,17942946.283154
2023-01-25 17:00:00,1548.96,1553.66,1545.14,1548.7,11854.3727,18357971.208922,19777.0,5900.5824,9137335.692424
2023-01-25 18:00:00,1548.71,1556.0,1547.99,1555.54,13845.6314,21491600.294516,17867.0,7075.7881,10984016.390784
2023-01-25 19:00:00,1555.54,1562.18,1554.1,1561.48,15106.0279,23528306.687051,19695.0,8719.3631,13581323.814319
2023-01-25 20:00:00,1561.49,1583.6,1561.48,1580.69,35374.7982,55771080.17797,42604.0,18535.8165,29218109.18604
2023-01-25 21:00:00,1580.69,1624.13,1571.29,1618.18,57333.1495,91511142.663394,79991.0,31433.2139,50190993.35793
2023-01-25 22:00:00,1618.19,1641.0,1575.0,1585.95,75954.4437,122406794.043034,106767.0,40570.1283,65483944.77324
2023-01-25 23:00:00,1585.95,1617.72,1580.54,1611.94,44330.4312,71008498.969212,48242.0,23427.2759,37527557.222526
2023-01-26 00:00:00,1611.95,1632.84,1610.63,1628.97,32266.2569,52223944.836431,38367.0,15737.6698,25478779.573372
2023-01-26 01:00:00,1628.97,1629.64,1615.08,1616.72,25586.5649,41510544.473322,31165.0,11702.477,18987268.008562
2023-01-26 02:00:00,1616.72,1622.4,1610.14,1613.89,18580.4612,30029479.21411,21318.0,9274.218,14988187.645599
2023-01-26 03:00:00,1613.88,1617.58,1613.3,1614.87,11112.5142,17944913.438581,16293.0,4273.5932,6901786.115296
2023-01-26 04:00:00,1614.87,1618.74,1612.69,1616.14,12039.3949,19457719.528366,14651.0,5561.7463,8990301.141972
2023-01-26 05:00:00,1616.14,1620.76,1615.0,1619.59,10242.5452,16558521.188085,12748.0,5265.5912,8513285.931453
2023-01-26 06:00:00,1619.58,1621.9,1597.3,1613.23,43444.3706,69900730.542337,37684.0,19737.7636,31750156.252954
2023-01-26 07:00:00,1613.24,1613.39,1604.0,1604.68,17912.1946,28794441.738556,19047.0,7534.8085,12111150.722663
2023-01-26 08:00:00,1604.69,1609.7,1602.8,1608.01,16720.8858,26853637.220598,26933.0,6509.4401,10458116.617334
2023-01-26 09:00:00,1608.0,1610.45,1600.53,1606.38,17005.9568,27314385.474217,20908.0,8124.8958,13050413.877034
2023-01-26 10:00:00,1606.39,1608.07,1590.0,1602.59,21703.7917,34746341.215204,27562.0,9906.759,15858570.861754
2023-01-26 11:00:00,1602.59,1605.0,1599.17,1604.33,11293.0178,18103454.487757,17567.0,5830.6458,9347654.420466
2023-01-26 12:00:00,1604.33,1617.24,1602.72,1616.05,24017.8894,38702108.847679,26153.0,13515.1871,21777701.348377
2023-01-26 13:00:00,1616.04,1618.56,1592.89,1617.86,51175.5039,82326253.30612,50585.0,25937.3144,41728969.721828
2023-01-26 14:00:00,1617.86,1621.06,1596.67,1605.42,49630.4026,79981431.065562,50270.0,23070.9072,37174982.997785
2023-01-26 15:00:00,1605.42,1616.26,1584.12,1589.79,42565.4198,68138298.825293,51304.0,18556.2726,29718955.270588
2023-01-26 16:00:00,1589.71,1595.49,1577.43,1594.14,37150.61,59011611.483421,45732.0,18336.9032,29132754.210901
2023-01-26 17:00:00,1594.15,1598.3,1590.73,1592.15,10568.5135,16855557.282425,20047.0,5008.6329,7988894.846924
2023-01-26 18:00:00,1592.14,1607.27,1590.0,1600.94,17433.8128,27888810.561653,24783.0,9332.4233,14930491.103354
2023-01-26 19:00:00,1600.95,1605.48,1596.35,1603.77,10379.8322,16624117.082881,18894.0,4949.4507,7926730.347993
2023-01-26 20:00:00,1603.78,1611.26,1601.59,1608.88,15290.7267,24570966.122127,21333.0,8172.2575,13133330.618705
2023-01-26 21:00:00,1608.89,1609.53,1594.38,1603.12,14561.058,23311136.247584,28148.0,7216.2089,11551525.31317
2023-01-26 22:00:00,1603.13,1609.47,1600.32,1601.78,13166.6498,21143554.164935,19477.0,7700.1208,12366001.58915
2023-01-26 23:00:00,1601.77,1604.06,1597.49,1601.09,8929.4733,14302494.201828,20741.0,4329.21,6934046.918146
2023-01-27 00:00:00,1601.08,1606.53,1586.09,1588.87,22887.7593,36522983.98781,40733.0,10840.282,17302323.032617
2023-01-27 01:00:00,1588.87,1591.9,1552.54,1562.81,78008.9493,122324468.179716,71081.0,42299.7106,66288608.851714
2023-01-27 02:00:00,1562.81,1572.7,1560.58,1570.51,18146.0462,28456581.84814,27297.0,9222.5332,14461233.949377
2023-01-27 03:00:00,1570.51,1571.87,1565.56,1565.73,19400.8276,30453418.567437,23203.0,12721.5938,19970364.661552
2023-01-27 04:00:00,1565.74,1569.15,1563.08,1564.8,14361.4394,22483519.745689,19628.0,9368.6412,14665435.606225
2023-01-27 05:00:00,1564.81,1589.9,1564.42,1583.02,19783.855,31202856.892972,26140.0,11561.2932,18227853.444
2023-01-27 06:00:00,1583.02,1585.5,1577.66,1582.41,11893.4079,18809308.863047,22783.0,6268.6015,9912874.866987
2023-01-27 07:00:00,1582.41,1586.09,1578.2,1585.4,11689.9323,18489598.163971,20624.0,6035.993,9545957.556243
2023-01-27 08:00:00,1585.4,1586.06,1578.01,1579.04,11690.7325,18495190.779716,27840.0,5346.7712,8458531.587732
2023-01-27 09:00:00,1579.04,1581.07,1575.87,1578.31,12015.1815,18964145.963897,20031.0,5460.9267,8619439.781204
2023-01-27 10:00:00,1578.3,1581.6,1573.33,1577.03,13270.4884,20942499.407322,20662.0,7187.1846,11343615.751286
2023-01-27 11:00:00,1577.03,1578.85,1573.36,1578.84,7919.3502,12485179.877851,16130.0,3569.8554,5628034.877799
2023-01-27 12:00:00,1578.84,1580.85,1572.08,1575.16,10358.1172,16336201.263139,22464.0,4676.6233,7377223.66438
2023-01-27 13:00:00,1575.17,1584.73,1561.0,1572.08,38338.2864,60327171.977444,49727.0,18857.842,29676022.533511
2023-01-27 14:00:00,1572.07,1590.13,1563.44,1579.99,24973.075,39343825.178552,38070.0,12579.3794,19827524.591568
2023-01-27 15:00:00,1579.99,1594.55,1574.03,1574.86,35942.4807,56934003.066334,46941.0,17935.6682,28414620.836418
2023-01-27 16:00:00,1574.86,1590.99,1573.98,1589.28,20946.6477,33187013.273513,31316.0,11823.408,18735842.824019
2023-01-27 17:00:00,1589.29,1611.79,1587.65,1605.49,32436.7529,51864130.669457,42143.0,18684.6999,29880705.014633
2023-01-27 18:00:00,1605.49,1608.28,1598.18,1604.13,16839.9214,26991430.932716,25405.0,10061.3062,16129288.968773
2023-01-27 19:00:00,1604.14,1611.32,1602.38,1609.7,11670.5862,18756163.823701,19363.0,6746.3916,10841993.544162
2023-01-27 20:00:00,1609.7,1621.0,1592.25,1599.12,46542.035,74862063.345113,53513.0,23158.9901,37266991.732428
2023-01-27 21:00:00,1599.12,1605.56,1596.03,1599.3,11854.7636,18980286.098231,20438.0,6250.8833,10007826.01158
2023-01-27 22:00:00,1599.31,1599.89,1586.75,1592.94,12748.6071,20309106.80415,20497.0,6341.9254,10102810.373401
2023-01-27 23:00:00,1592.95,1599.39,1592.94,1597.62,8374.1447,13373310.882894,15310.0,4725.1862,7545648.197571
2023-01-28 00:00:00,1597.61,1606.83,1594.21,1604.24,16687.9208,26720121.547226,23127.0,8747.3526,14006472.660353
2023-01-28 01:00:00,1604.24,1604.9,1594.42,1595.47,11243.628,17978125.865049,20023.0,5671.6834,9067507.090962
2023-01-28 02:00:00,1595.46,1598.85,1592.49,1595.81,10508.4594,16768810.533504,16755.0,5340.2205,8522022.485698
2023-01-28 03:00:00,1595.81,1600.0,1595.51,1598.96,5474.0375,8745739.566339,12396.0,2566.1078,4099628.584447
2023-01-28 04:00:00,1598.96,1602.93,1598.47,1599.49,8494.4837,13594504.952277,16292.0,5047.7952,8078897.84822
2023-01-28 05:00:00,1599.5,1603.39,1596.48,1600.17,11103.6662,17762400.275565,16464.0,5077.0812,8121450.027347
2023-01-28 06:00:00,1600.17,1600.48,1592.45,1597.16,7775.7461,12413952.931041,17232.0,3179.1128,5075508.72715
2023-01-28 07:00:00,1597.15,1597.5,1585.81,1592.68,10994.833,17501235.031532,18656.0,5074.8445,8078177.251976
2023-01-28 08:00:00,1592.68,1594.0,1586.36,1587.19,8666.0654,13789447.205281,20923.0,4045.7606,6437957.137728
2023-01-28 09:00:00,1587.18,1593.76,1585.45,1592.2,11241.6314,17874552.868468,19794.0,5670.7406,9016460.501054
2023-01-28 10:00:00,1592.19,1592.2,1578.63,1584.2,23674.5423,37512164.118039,25153.0,10757.8507,17042097.742843
2023-01-28 11:00:00,1584.2,1586.85,1580.31,1586.18,8710.886,13795117.197289,16011.0,4068.884,6444055.926045
2023-01-28 12:00:00,1586.19,1586.19,1579.1,1582.86,11737.933,18578049.04255,19168.0,5312.7156,8408530.438066
2023-01-28 13:00:00,1582.87,1582.87,1561.76,1573.3,54484.0088,85602204.753521,50059.0,28873.5558,45349060.480191
2023-01-28 14:00:00,1573.3,1574.0,1570.0,1570.6,11071.4082,17410646.997653,17580.0,5134.0102,8074780.497842
2023-01-28 15:00:00,1570.6,1580.57,1567.22,1578.43,19527.4141,30769315.492964,22188.0,12261.7835,19318495.231446
2023-01-28 16:00:00,1578.42,1580.55,1576.22,1577.79,9798.2095,15467903.381166,17805.0,4999.4162,7892214.597111
2023-01-28 17:00:00,1577.79,1579.25,1569.69,1576.49,10134.1688,15954269.482155,16041.0,4789.0403,7539893.54339
2023-01-28 18:00:00,1576.48,1577.07,1570.62,1572.59,6999.3104,11012059.43021,12407.0,3703.0321,5825917.049464
2023-01-28 19:00:00,1572.59,1578.46,1572.06,1577.12,6346.1143,10004056.609348,10991.0,3869.6474,6099924.193779
2023-01-28 20:00:00,1577.12,1577.59,1560.0,1561.32,14034.3393,22004065.225921,18406.0,6697.3504,10498976.705542
2023-01-28 21:00:00,1561.31,1569.64,1555.99,1566.98,15558.2811,24334655.315607,24015.0,7640.5121,11951643.069012
2023-01-28 22:00:00,1566.98,1568.65,1561.33,1564.7,9106.1616,14251289.668255,15015.0,5087.9159,7961671.165284
2023-01-28 23:00:00,1564.7,1574.06,1562.3,1572.1,10302.4085,16164736.141809,15487.0,6191.1396,9714247.673589
2023-01-29 00:00:00,1572.1,1587.65,1566.33,1584.84,20514.2547,32393636.085751,31524.0,11110.0636,17544901.39686
2023-01-29 01:00:00,1584.84,1618.99,1584.83,1602.7,70582.5546,113402552.857891,72004.0,38334.55,61578880.541537
2023-01-29 02:00:00,1602.69,1607.26,1582.45,1592.0,28641.0783,45608188.125308,36954.0,14334.0683,22825980.810005
2023-01-29 03:00:00,1591.99,1595.27,1588.63,1594.36,9158.2903,14578200.718991,16873.0,4734.5344,7536382.808328
2023-01-29 04:00:00,1594.36,1599.22,1592.11,1598.31,7936.2991,12661706.589695,15608.0,4339.9488,6924869.703966
2023-01-29 05:00:00,1598.31,1599.39,1593.99,1597.33,6273.0763,10014052.38176,12793.0,3154.9296,5036067.675378
2023-01-29 06:00:00,1597.33,1597.9,1592.2,1593.97,9183.9955,14652224.032487,17243.0,3248.7771,5182822.597244
2023-01-29 07:00:00,1593.96,1595.42,1588.45,1592.58,8135.6879,12948986.591896,15692.0,3732.194,5940658.608887
2023-01-29 08:00:00,1592.59,1594.88,1588.97,1590.46,7132.4353,11352469.797522,15553.0,3480.9981,5540954.641327
2023-01-29 09:00:00,1590.45,1604.95,1589.71,1600.99,18156.3566,29035436.367793,23779.0,10044.3069,16060928.525323
2023-01-29 10:00:00,1600.99,1615.85,1600.99,1611.85,29367.0389,47257474.952733,36190.0,15572.3604,25060040.29753
2023-01-29 11:00:00,1611.85,1619.79,1594.0,1609.08,31445.1808,50495786.500739,36630.0,17426.9054,27988206.031166
2023-01-29 12:00:00,1609.08,1613.33,1603.52,1610.62,15663.9497,25196960.152045,22211.0,8294.8102,13342335.789783
2023-01-29 13:00:00,1610.61,1626.64,1609.75,1612.83,35833.7376,57946814.451489,42394.0,18738.6649,30307237.27632
2023-01-29 14:00:00,1612.83,1616.1,1605.53,1615.48,18935.4805,30500151.40231,27357.0,9296.1795,14974450.252057
2023-01-29 15:00:00,1615.48,1616.19,1609.49,1611.44,13814.3318,22277682.543558,19051.0,6189.4635,9980826.785079
2023-01-29 16:00:00,1611.44,1618.14,1605.46,1614.09,19648.0007,31671679.219099,27674.0,10298.0002,16599684.733244
2023-01-29 17:00:00,1614.09,1621.81,1611.19,1617.75,18098.3817,29251282.970811,27150.0,8709.6791,14077623.150035
2023-01-29 18:00:00,1617.74,1633.31,1614.05,1629.37,33027.7571,53681567.136255,40463.0,16941.9005,27531389.07528
2023-01-29 19:00:00,1629.37,1660.0,1628.95,1653.86,67990.7192,112023261.832563,86747.0,33563.9898,55313291.149772
2023-01-29 20:00:00,1653.86,1655.37,1627.57,1635.68,38724.0805,63620588.555973,51502.0,18108.5687,29740431.004322
2023-01-29 21:00:00,1635.68,1647.11,1632.97,1643.37,13787.7824,22620528.531009,23705.0,7296.9316,11971661.379958
2023-01-29 22:00:00,1643.37,1645.0,1640.41,1643.02,7662.6701,12593126.820562,16927.0,3388.1606,5567803.175631
2023-01-29 23:00:00,1643.03,1654.4,1641.47,1644.72,22054.7738,36350752.41027,31031.0,11436.0325,18851114.545545
2023-01-30 00:00:00,1644.73,1647.28,1636.36,1646.08,19757.0938,32451324.140679,30394.0,9137.5004,15008072.289755
2023-01-30 01:00:00,1646.08,1647.53,1633.43,1638.3,16055.6301,26316685.342106,24123.0,6869.8315,11262553.663361
2023-01-30 02:00:00,1638.29,1638.58,1631.48,1635.8,14515.4783,23733034.503566,21253.0,7000.3844,11445663.681025
2023-01-30 03:00:00,1635.8,1638.65,1634.37,1637.98,9660.4382,15809887.901514,15516.0,4844.4115,7928490.446541
2023-01-30 04:00:00,1637.97,1641.37,1634.99,1636.37,7658.0788,12551176.660547,15108.0,3868.4437,6339856.770585
2023-01-30 05:00:00,1636.37,1636.38,1631.99,1635.87,10374.954,16950230.170716,14839.0,5019.1176,8198386.622189
2023-01-30 06:00:00,1635.87,1636.72,1624.9,1629.45,14449.6374,23575986.164892,19319.0,6504.5614,10612396.692382
2023-01-30 07:00:00,1629.46,1631.89,1621.8,1627.45,13501.1761,21965434.523731,20775.0,6178.1997,10051665.011158
2023-01-30 08:00:00,1627.44,1630.11,1615.43,1619.93,21614.6298,35055478.711926,31417.0,9355.3556,15171279.912776
2023-01-30 09:00:00,1619.92,1620.43,1581.6,1587.79,83690.3986,133792357.511735,95069.0,39222.8201,62686107.542423
2023-01-30 10:00:00,1587.8,1595.56,1577.0,1585.69,45959.5274,72918448.153719,48526.0,25165.4721,39915017.567464
2023-01-30 11:00:00,1585.69,1588.88,1577.98,1581.55,27263.0766,43192752.781417,32571.0,13311.4193,21090083.458898
2023-01-30 12:00:00,1581.55,1585.12,1567.68,1577.4,41535.6069,65530112.770908,45078.0,18627.211,29391097.446794
2023-01-30 13:00:00,1577.4,1581.52,1576.06,1577.26,14097.3874,22259936.424263,20309.0,7205.9416,11378722.589408
2023-01-30 14:00:00,1577.27,1596.41,1575.24,1596.41,28338.5439,44979859.896256,38223.0,17072.4642,27092997.584779
2023-01-30 15:00:00,1596.41,1597.03,1570.8,1585.18,32692.1987,51816612.440615,38087.0,15847.9841,25116606.481814
2023-01-30 16:00:00,1585.18,1590.46,1578.25,1583.11,16460.7098,26078180.989172,26221.0,8360.8499,13245685.401231
2023-01-30 17:00:00,1583.12,1588.54,1579.84,1581.24,14055.4458,22270800.752664,22981.0,7145.0985,11321389.166001
2023-01-30 18:00:00,1581.24,1583.93,1573.93,1578.2,17904.2965,28266575.30978,25624.0,7480.1059,11808109.68194
2023-01-30 19:00:00,1578.2,1578.39,1535.0,1554.24,69332.8758,107701912.543147,85930.0,30816.7652,47843045.109351
2023-01-30 20:00:00,1554.25,1554.62,1536.84,1553.16,26443.4982,40917498.584746,34193.0,11944.0592,18481090.838133
2023-01-30 21:00:00,1553.16,1561.14,1552.56,1556.64,13490.4028,21017617.142257,26149.0,7164.186,11160923.610466
2023-01-30 22:00:00,1556.64,1567.0,1545.01,1563.96,17015.5216,26484860.895541,27470.0,9581.822,14911586.120537
2023-01-30 23:00:00,1563.97,1567.87,1560.65,1566.2,19188.7216,30026329.60222,24528.0,9597.0358,15016856.640526
2023-01-31 00:00:00,1566.21,1576.2,1561.82,1570.41,20822.3998,32653446.812931,33814.0,10586.7822,16603700.628851
2023-01-31 01:00:00,1570.41,1574.99,1563.36,1569.99,17360.796,27255821.67623,22796.0,7866.6846,12353988.864942
2023-01-31 02:00:00,1570.0,1575.63,1569.11,1569.37,11263.7441,17716304.778007,16848.0,5095.1584,8013763.663754
2023-01-31 03:00:00,1569.38,1570.67,1567.0,1568.87,8543.4766,13404596.851467,15419.0,4313.5404,6768191.919578
2023-01-31 04:00:00,1568.87,1572.87,1566.52,1572.7,8873.8215,13931694.356952,13453.0,4506.601,7074418.145691
2023-01-31 05:00:00,1572.7,1573.36,1561.79,1562.11,12140.1726,19034548.486403,17330.0,5659.7851,8877291.53269
2023-01-31 06:00:00,1562.11,1569.53,1561.63,1565.96,9885.0648,15474060.661147,21623.0,5052.3764,7908921.099451
2023-01-31 07:00:00,1565.97,1581.08,1565.93,1580.04,17560.4495,27649551.82204,23100.0,10569.1057,16639866.970515
2023-01-31 08:00:00,1580.03,1583.98,1567.19,1571.69,15262.4908,24038232.533898,24921.0,7776.2263,12249822.264672
2023-01-31 09:00:00,1571.69,1575.48,1571.06,1572.09,7380.9456,11610229.844404,15350.0,3853.5549,6061757.716121
2023-01-31 10:00:00,1572.09,1574.02,1565.82,1567.53,9915.9778,15573198.273659,18643.0,4468.0384,7018123.577446
2023-01-31 11:00:00,1567.53,1572.12,1566.62,1570.91,9833.2923,15434292.091343,16658.0,3794.2177,5955308.385079
