,first_hour_move,open_to_close_move,power_hour_move,gap_percentile,consecutive_days_above_20sma_percentile,open_from_BB_up_percentile,pm_dollar_volume_percentile,x_day_high_at_open_percentile,1month_change_from_high_percentile,red_days_percentile,green_days_percentile
0,"-0,004309114036","-0,01412143395","-0,005863413868","0,997","0,824","0,003","0,997","0,987","0,834","0,94","0,003"
1,"0,02772930527","0,02961064456","0,0009324931176","0,997","0,765","0,01","0,986","0,969","0,817","0,003","0,737"
2,"-0,005169035808","-0,005460836217","-0,006144425236","0,993","0,003","0,014","0,993","0,976","0,817","0,003","0,481"
3,"0,01659556314","0,009300341297","-8,45E-05","0,995","0,003","0,077","0,995","0,977","0,834","0,003","0,489"
4,"-0,0002699116039","0,01282722765","-0,01866438356","0,997","0,003","0,597","0,997","0,94","0,563","0,744","0,003"
5,"-0,006845247398","0,001875410246","0,01196565006","0,997","0,714","0,005","0,992","0,952","0,859","0,003","0,889"
6,"0,0173721275","0,0004447739066","-0,01366659358","0,995","0,807","0,003","0,995","0,975","0,874","0,003","0,746"
7,"-0,009518670691","-0,06136416229","0,005011308096","0,995","0,003","0,255","0,985","0,92","0,417","0,525","0,003"
8,"-0,03227768595","-0,02155702479","-0,006485158319","0,997","0,545","0,003","0,997","0,975","0,892","0,003","0,879"
9,"-0,01902589813","-0,04127706693","-0,002049049113","0,99","0,28","0,035","0,99","0,997","0,689","0,003","0,737"
10,"0,01629130279","0,05612583627","0,004078461837","0,003","0,003","0,918","0,992","0,003","0,196","0,744","0,003"
11,"-0,004651162791","-0,004550050556","-0,0001015640869","0,997","0,003","0,021","0,992","0,987","0,882","0,945","0,003"
12,"0,01047297297","0,06418918919","0,01461692574","0,992","0,733","0,219","0,811","0,804","0,834","0,516","0,003"
13,"-0,007424960506","0,003741442865","0,02418193541","0,992","0,003","0,818","0,987","0,003","0,279","0,95","0,003"
14,"0,004194874777","0,01200315654","0,02095030587","0,99","0,003","0,987","0,897","0,857","0,013","0,003","0,482"
15,"-0,02585677874","-0,03586213614","-0,005958757365","0,995","0,003",#VALUE!,"0,997","0,889","0,088","0,485","0,003"
16,"-0,0068173258","-0,01596659297","0,0004995004995","0,986","0,737","0,118","0,806","0,924","0,606","0,526","0,003"
17,"-0,001306988545","-0,005689244253","-0,003927911275","0,995","0,598","0,011","0,985","0,995","0,892","0,003","0,879"
18,"-0,003621835159","-0,02483988747","-0,001348535001","0,983","0,003","0,668","0,955","0,882","0,263","0,92","0,003"
19,"-0,006538888331","-0,005029347232","0,001006742836","0,987","0,003","0,905","0,927","0,786","0,108","0,754","0,003"
20,"0,006318304091","-0,01883004778","-0,004113462114","0,985","0,862","0,011","0,99","0,985","0,859","0,003","0,99"
21,"-0,003008070433","-0,03382245048","-0,004535490211","0,99","0,526","0,037","0,554","0,95","0,819","0,516","0,003"
22,"-0,01564945227","-0,02493119637","0,005789034233","0,987","0,97","0,011","0,914","0,97","0,834","0,003","0,489"
23,"0,01082710027","0,01777777778","0,001333120034","0,992","0,003","0,889","0,965","0,942","0,261","0,49","0,003"
24,"0,0186849434",na,na,"0,982","0,967","0,129","0,98","0,917","0,859","0,003","0,889"
25,"-0,001120238984","0,04378267364","-0,002853830375","0,979","0,003","0,927","0,965","0,941","0,073","0,003","0,481"
26,"0,01789225324","-0,002556036178","-0,003144036156","0,976","0,003","0,934","0,983","0,934","0,035","0,526","0,003"
27,"0,006735142873","0,02510581402","-0,004313268128","0,98","0,729","0,034","0,997","0,965","0,859","0,525","0,003"
28,"0,01030245747","0,01899810964","0,01573393631","0,99","0,92","0,024","0,97","0,987","0,892","0,003","0,751"
29,"0,02235205111","0,007060356422","-0,006649978151","0,977","0,003","0,953","0,636","0,894","0,075","0,003","0,482"
30,"0,0041960394","0,008381096201","-0,00858427027","0,98","0,003","0,676","0,99","0,862","0,392","0,003","0,505"
31,"0,01265769018","0,03185660281","0,01372892672","0,992","0,003","0,603","0,952","0,922","0,601","0,485","0,003"
32,"-0,04049629258","-0,009369612952","0,009201296844","0,975","0,907","0,363","0,977","0,786","0,739","0,525","0,003"
33,"0,02049822348","-0,003153818516","-0,00354127941","0,95","0,661","0,076","0,987","0,834","0,842","0,5","0,003"
34,"0,02114381019","0,03922096089","0,005622657226","0,992","0,003","0,961","0,985","0,894","0,085","0,874","0,003"
35,"0,005830605565","-0,0214811784","-0,001982263954","0,987","0,003","0,334","0,93","0,925","0,51","0,003","0,518"
36,"-0,001629352483","0,02800012069","0,01501459811","0,995","0,003",#VALUE!,"0,997","0,922","0,344","0,997","0,003"
37,"-0,01701946189","-0,02124525083","0,004456115222","0,985","0,003","0,691","0,902","0,94","0,282","0,003","0,836"
38,"-0,01286599535","0,00592010623","0,007034452199","0,982","0,003","0,752","0,816","0,902","0,207","0,516","0,003"
39,"-0,01681722616","-0,04287672604","0,01395434976","0,005","0,003","0,939","0,982","0,003","0,043","0,003","0,505"
40,"-0,03584052288","-0,04060958606","0,006491588956","0,972","0,003","0,879","0,601","0,912","0,073","0,003","0,482"
41,"0,01729051872","-0,01795553867","-0,001352526326","0,008","0,879","0,342","0,98","0,003","0,412","0,003","0,862"
42,"0,008182283084","0,0132393886","0,005072708827","0,972","0,419","0,363","0,768","0,82","0,609","0,526","0,003"
43,"-0,0003544842255","0,003473945409","-0,009551800147","0,99","0,003","0,882","0,96","0,869","0,148","0,485","0,003"
44,"0,008124076809","0,0206267145","0,01144918444","0,969","0,003","0,976","0,938","0,882","0,028","0,003","0,481"
45,"0,01164565549","-0,005653230821","-0,01748407999","0,98","0,003","0,897","0,748","0,003","0,144","0,861","0,003"
46,"0,03520020937","0,02316147605","-0,01106746913","0,94","0,003","0,77","0,161","0,937","0,29","0,003","0,489"
47,"0,01086801087","0,01387101387","0,01155657012","0,975","0,66","0,145","0,451","0,804","0,834","0,003","0,489"
48,"-0,0631326128","-0,07943043404","-0,002540430014","0,97","0,003","0,587","0,859","0,003","0,259","0,525","0,003"
49,"-0,01495866845","-0,02466346884","0,002903591912","0,967","0,003","0,487","0,746","0,003","0,477","0,525","0,003"
50,"0,004604561102","-0,02013769363","-0,01317386029","0,972","0,003",#VALUE!,"0,836","0,804","0,083","0,99","0,003"
51,"-0,0162209684","-0,02349513902","-0,00677822937","0,965","0,003","0,868","0,764","0,003","0,156","0,877","0,003"
52,"0,05532662298","0,04370735662","-0,001163692785","0,043","0,764","0,416","0,995","0,003","0,834","0,003","0,892"
53,"0,02175414303","0,02800732568","-0,003550398337","0,97","0,003","0,786","0,907","0,804","0,28","0,003","0,489"
54,"0,00681859784","0,033955702","-0,001061101777","0,985","0,003","0,671","0,95","0,834","0,513","0,862","0,003"
55,"-0,03020760866","-0,05715645711","0,001400015556","0,962","0,57","0,245","0,877","0,942","0,666","0,003","0,482"
56,"-0,03058165911","-0,03046014258","0,007237838748","0,967","0,003","0,546","0,27","0,919","0,353","0,003","0,489"
57,"0,03649154158","0,05468191565","0,000225963168","0,965","0,003","0,921","0,562","0,003","0,156","0,733","0,003"
58,"0,02261070139","0,005493338189","-0,00866260716","0,962","0,003","0,799","0,338","0,872","0,252","0,003","0,489"
59,"-0,00422613691","-0,01427947311","-0,01471396183","0,96","0,003",#VALUE!,"0,809","0,857","0,166","0,877","0,003"
60,"0,01530013861","0,03433201834","0,0119966618","0,965","0,474","0,142","0,924","0,882","0,817","0,003","0,481"
61,"-0,01248491599","-0,0208855472","-0,005562364476","0,08","0,789","0,074","0,977","0,003","0,603","0,003","0,746"
62,"0,008960024506","0,02879460867","0,002689213366","0,987","0,003","0,374","0,912","0,819","0,882","0,869","0,003"
63,"-0,007871909511","-0,01811303451","0,003946237399","0,985","0,49","0,011","0,862","0,972","0,882","0,003","0,52"
64,"0,04380345258","0,05519375717","-0,01880946398","0,957","0,003","0,647","0,445","0,786","0,595","0,003","0,482"
65,"0,0004217891054","0,005447276362","-0,002726281352","0,955","0,784","0,016","0,829","0,96","0,859","0,003","0,711"
66,"-0,01825064979","0,02248841677","0,004997775743","0,96","0,003","0,617","0,849","0,804","0,506","0,861","0,003"
67,"0,001705065292","-0,006820261166","-0,002172641431","0,962","0,779","0,329","0,765","0,82","0,567","0,526","0,003"
68,"-0,01580974258","-0,0134450375","0,01044910387","0,957","0,698","0,047","0,635","0,957","0,834","0,003","0,836"
69,"-0,04022827563","-0,06950101833","-0,007288035852","0,955","0,003",#VALUE!,"0,675","0,003","0,053","0,003","0,489"
70,"0,02143138026","0,06678463757","0,01414330218","0,003","0,003","0,966","0,992","0,003","0,289","0,982","0,003"
71,"-0,006831627383","-0,006271128744","-0,00314982882","0,771","0,751","0,218","0,975","0,972","0,874","0,003","0,862"
72,"0,01073855969","-0,01245245982","0,0007459439299","0,952","0,431","0,303","0,599","0,945","0,496","0,003","0,836"
73,"0,005325568912","-0,01903801422","-0,003196694215","0,902","0,003","0,695","0,972","0,003","0,322","0,972","0,003"
74,"-0,003548966757","-0,06769991015","0,005474806202","0,952","0,003","0,203","0,281","0,786","0,382","0,003","0,482"
75,"0,01049816382","-0,003392942679","0,005578266911","0,95","0,003","0,842","0,653","0,003","0,224","0,877","0,003"
76,"-0,01147812293","-0,01381950747","0,0005029324832","0,982","0,003",#VALUE!,"0,877","0,834","0,219","0,49","0,003"
77,"0,01174227653","0,01035573465","-0,004567769477","0,98","0,643","0,005","0,992","0,99","0,892","0,003","0,518"
78,"-0,00156952381","0,01621333333","0,0007337924163","0,977","0,003","0,563","0,497","0,003","0,487","0,003","0,518"
79,"0,01118377152","0,005044708395","0,01575397896","0,947","0,784","0,071","0,872","0,962","0,859","0,003","0,711"
80,"0,01605149801","-0,002189868849","-0,01189142816","0,945","0,834","0,261","0,95","0,975","0,859","0,003","0,965"
81,"0,004919006022","0,007251293359","0,0005054546986","0,982","0,003","0,592","0,57","0,003","0,487","0,485","0,003"
82,"-0,01388888889","0,0194151413","0,01176637917","0,942","0,003","0,926","0,482","0,003","0,095","0,525","0,003"
83,"-0,01696887424","-0,02259284398","0,004084072119","0,975","0,545","0,016","0,751","0,972","0,739","0,003","0,518"
84,"0,001726844584","0,02989010989","0,00404040404","0,952","0,003","0,847","0,99","0,003","0,269","0,759","0,003"
85,"0,03453621874","0,07268188432","0,00175505618","0,94","0,003","0,897","0,678","0,786","0,163","0,003","0,482"
86,"0,02074797465","-0,03863519692","-0,01436389803","0,937","0,57","0,274","0,864","0,003","0,638","0,003","0,832"
87,"0,02221266631","0,0651884094","-0,001764401195","0,935","0,784","0,087","0,907","0,955","0,859","0,003","0,945"
88,"0,004896375342","-0,02001940206","1,80E-05","0,01","0,003","0,887","0,97","0,003","0,151","0,5","0,003"
89,"0,001754385965","-0,01478070175","-0,005357775416","0,932","0,844","0,039","0,824","0,982","0,859","0,003","0,977"
90,"0,02160991076","0,04450446219","0,004971189696","0,95","0,62","0,462","0,151","0,804","0,756","0,861","0,003"
91,"0,005821072907","0,008155403467","0,006703169887","0,055","0,686","0,353","0,967","0,003","0,714","0,003","0,505"
92,"-0,01909263458","0,04318026045","-0,003726082578","0,947","0,003","0,979","0,355","0,003","0,04","0,733","0,003"
93,"-0,01590106007","-0,008432380341","0,004351893277","0,972","0,889","0,313","0,952","0,834","0,796","0,726","0,003"
94,"-0,003743348595","0,008414800148","0,003571428571","0,98","0,925","0,037","0,97","0,992","0,882","0,726","0,003"
95,"0,01118099231","0,02267256775","0,001216267579","0,945","0,003","0,639","0,37","0,927","0,388","0,003","0,489"
96,"-0,01840906889","-0,04098440074","-0,001902818127","0,985","0,003","0,892","0,965","0,932","0,108","0,5","0,003"
97,"0,0003725649952","-0,001703577513","-0,0001854530618","0,942","0,003","0,251","0,723","0,003","0,612","0,733","0,003"
98,"-0,007519760735","-0,02661824396","-0,005500261917","0,93","0,611","0,103","0,186","0,945","0,578","0,525","0,003"
99,"0,01486425485","0,02618172438","0,003594853683","0,365","0,003","0,728","0,146","0,003","0,31","0,003","0,7"
100,"0,007592305524","-0,002888951522","0,004786778366","0,927","0,003","0,492","0,364","0,003","0,585","0,003","0,482"
101,"-0,01717176199","-0,04592447974","0,002891791045","0,937","0,003","0,918","0,965","0,804","0,078","0,975","0,003"
102,"0,01658088113","-0,03554447215","-0,01516568786","0,925","0,003","0,821","0,796","0,786","0,111","0,525","0,003"
103,"0,03262655818","0,06296845565","0,003162685979","0,935","0,431","0,493","0,957","0,804","0,796","0,003","0,489"
104,"0,01036070606","0,02871066769","-0,0006635353761","0,958","0,003","0,713","0,384","0,003","0,28","0,526","0,003"
105,"0,019735","0,02473333333","0,006548359636","0,922","0,003","0,474","0,578","0,786","0,485","0,003","0,482"
106,"0,004798193621","0,01778154107","0,00339822541","0,977","0,003","0,771","0,799","0,003","0,304","0,945","0,003"
107,"0,01372955173","0,04958041215","-0,0009352881699","0,92","0,003","0,553","0,626","0,925","0,734","0,003","0,482"
108,"0,02432631665","0,009162093538","0,01347865427","0,917","0,003","0,882","0,543","0,003","0,121","0,525","0,003"
109,"-0,01673228346","-0,005167322835","0,004272442744","0,955","0,578","0,128","0,972","0,882","0,692","0,003","0,481"
110,"0,03058992004","0,04594454831","0,006122292799","0,915","0,003","0,682","0,739","0,857","0,405","0,525","0,003"
111,"-0,002355993964","-0,00824469064","-0,008390681927","0,975","0,003","0,697","0,967","0,003","0,324","0,869","0,003"
112,"0,003053124364","0,002340728679","0,001729048007","0,97","0,598","0,597","0,789","0,967","0,485","0,49","0,003"
113,"-0,003246542432","-0,0100383092","-0,01285426936","0,967","0,003","0,861","0,57","0,834","0,163","0,862","0,003"
114,"0,01143936424","0,01564448879","0,000351000351","0,291","0,643","0,145","0,987","0,003","0,834","0,003","0,892"
115,"-0,01296566837","-0,03688823959","-0,006667420047","0,972","0,842","0,016","0,98","0,003","0,729","0,485","0,003"
116,"0,01205035433","-0,002721047753","-0,0008986879156","0,932","0,783","0,032","0,756","0,962","0,834","0,516","0,003"
117,"0,02474879968","0,02757016285","-0,002786050533","0,912","0,922","0,395","0,736","0,786","0,781","0,525","0,003"
118,"0,003332870435","0,01395639495","0,005577744112","0,929","0,003","0,892","0,32","0,804","0,184","0,94","0,003"
119,"0,02014238583","0,03203681195","-0,0005389539249","0,927","0,003","0,744","0,194","0,003","0,335","0,516","0,003"
120,"0,02164539514","-0,007249336328","0,001751493921","0,91","0,003","0,763","0,676","0,786","0,304","0,525","0,003"
121,"-0,001829450014","0,01463018152","0,006728548886","0,01","0,003","0,726","0,985","0,003","0,264","0,003","0,746"
122,"0,008992805755","0,04025179856","0,0294661044","0,043","0,003",#VALUE!,"0,962","0,003","0,181","0,937","0,003"
123,"-0,01619725575","-0,01712576086","-0,0002392625676","0,927","0,603","0,005","0,96","0,96","0,874","0,003","0,925"
124,"-0,01341015676","-0,01859600496","-0,005615716022","0,907","0,003","0,826","0,834","0,003","0,128","0,877","0,003"
125,"-0,03425788719","-0,01852294455","0,01721575427","0,924","0,003","0,768","0,791","0,927","0,204","0,003","0,7"
126,"0,02084618824","0,03543483121","-0,001562921046","0,952","0,003","0,509","0,785","0,945","0,561","0,003","0,481"
127,"-0,01571493506","-0,02681688312","-0,0006321475011","0,905","0,003","0,861","0,779","0,003","0,126","0,525","0,003"
128,"-0,01890160664","-0,02845741888","-0,003822341857","0,99","0,003","0,274","0,957","0,91","0,482","0,003","0,505"
129,"-0,01106987252","-0,01791189285","-0,006075254769","0,085","0,003","0,813","0,982","0,003","0,151","0,003","0,5"
130,"0,03397162445","0,0449914302","0,004991302652","0,902","0,003","0,961","0,415","0,003","0,07","0,525","0,003"
131,"0,004068047337","0,0143306213","-0,003044209187","0,97","0,771","0,042","0,955","0,862","0,874","0,003","0,505"
132,"0,02647806856","0,03808821723","0,00673220137","0,214","0,494","0,464","0,131","0,003","0,826","0,003","0,947"
133,"-0,008902560391","-0,01565185922","-0,004865912999","0,899","0,982","0,145","0,869","0,786","0,769","0,003","0,482"
134,"0,02732938292","0,02973028198","-0,001189178476","0,859","0,003","0,937","0,952","0,003","0,138","0,003","0,505"
135,"-0,01422463411","-0,01924025654","0,004759297477","0,97","0,49","0,255","0,631","0,935","0,513","0,003","0,52"
136,"0,0002704582335","0,0223707596","0,01181553992","0,967","0,759","0,047","0,839","0,965","0,882","0,003","0,759"
137,"-0,004415261434","0,03057139391","0,003899787284","0,919","0,461","0,296","0,446","0,003","0,801","0,003","0,907"
138,"-0,006999125109","0,0135608049","0,02755955398","0,088","0,003",#VALUE!,"0,98","0,003","0,123","0,955","0,003"
139,"-0,005552941176","-0,0152","-0,001860154536","0,948","0,003","0,384","0,689","0,82","0,45","0,997","0,003"
140,"0,01466720615","0,01173376492","-0,002493268176","0,965","0,003","0,263","0,392","0,003","0,681","0,49","0,003"
141,"0,02344644068","-0,01561457627","-0,0008130612807","0,897","0,892","0,379","0,774","0,003","0,688","0,525","0,003"
142,"0,0006803029616","0,02371989659","0,0202495028","0,987","0,869","0,034","0,95","0,977","0,874","0,003","0,746"
143,"0,005456674473","0,01451990632","0,004463509362","0,962","0,003","0,992","0,894","0,003","0,018","0,945","0,003"
144,"-0,0007716049383","-0,006558641975","-0,01018643091","0,967","0,003","0,792","0,977","0,003","0,226","0,51","0,003"
145,"-0,003396246695","-0,01330639094","-0,00390625","0,917","0,798","0,216","0,882","0,902","0,63","0,516","0,003"
146,"0,0009258479926","0,006537047948","-0,0004842118519","0,945","0,848","0,72","0,81","0,003","0,429","0,92","0,003"
147,"0,003984063745","0,01469531709","0,002193265385","0,503","0,842","0,468","0,975","0,003","0,834","0,51","0,003"
148,"-0,006009702411","-0,0196220404","-0,01088465191","0,914","0,597","0,098","0,04","0,003","0,705","0,516","0,003"
149,"-0,02326915431","-0,04583404328","0,0007147962831","0,894","0,57","0,213","0,709","0,945","0,508","0,003","0,482"
150,"0,002316790635","0,00554810389","-0,001271648298","0,314","0,857","0,442","0,972","0,003","0,736","0,892","0,003"
151,"0,04148115273","0,04745842949","0,001811081555","0,531","0,526","0,256","0,038","0,003","0,834","0,003","0,967"
152,"0,04223404255","0,04255319149","0,01875380213","0,909","0,003","0,57","0,647","0,927","0,433","0,003","0,489"
153,"-0,01573312443","-0,020351656","0,001975517472","0,892","0,003","0,471","0,289","0,003","0,168","0,003","0,711"
154,"-0,01185298317","-0,008067664929","-0,002470450751","0,941","0,003","0,484","0,927","0,882","0,446","0,003","0,481"
155,"0,005996641881","-0,007755656832","-0,0009660280148","0,907","0,003","0,802","0,31","0,003","0,134","0,861","0,003"
156,"0,0134482034","-0,001260769069","0,02134517585","0,013","0,003","0,987","0,97","0,003","0,008","0,51","0,003"
157,"0,01564712546","0,0393656188","0,01567094475","0,997","0,003","0,795","0,967","0,839","0,374","0,51","0,003"
158,"-0,01790859686","-0,03118503119","-0,0006020016555","0,938","0,003","0,502","0,311","0,927","0,249","0,003","0,481"
159,"-0,0007985559567","-0,04534296029","-0,03333820734","0,904","0,62","0,087","0,033","0,003","0,559","0,003","0,489"
160,"-0,02080549292","-0,0285868337","0,00537135221","0,96","0,003","0,653","0,947","0,925","0,357","0,003","0,925"
161,"0,0035529547","-0,01847013951","0,0008257858284","0,902","0,574","0,116","0,285","0,003","0,577","0,516","0,003"
162,"0,03071064629","0,08231697506","0,01268969301","0,028","0,003","0,847","0,945","0,003","0,49","0,937","0,003"
163,"0,01238923736","-0,01070526335","0,003691537562","0,889","0,003","0,692","0,899","0,003","0,349","0,754","0,003"
164,"-0,01281400966","-0,01489533011","-0,005648340038","0,188","0,633","0,053","0,942","0,003","0,681","0,003","0,98"
165,"-0,01106785742","-0,03190596138","-0,01014594552","0,02","0,525","0,603","0,94","0,003","0,264","0,003","0,925"
166,"-0,009365079365","-0,02380952381","0,001085187195","0,934","0,322","0,062","0,907","0,003","0,54","0,526","0,003"
167,"-0,006329590837","0,001054931806","-0,004794366619","0,274","0,661","0,137","0,937","0,003","0,776","0,5","0,003"
168,"0,02576235542","0,03028391167","0,002455494168","0,96","0,754","0,034","0,967","0,977","0,892","0,003","0,518"
169,"0,03379205445","0,05034235055","0,005719278735","0,887","0,003","0,863","0,646","0,907","0,204","0,003","0,711"
170,"-0,007191305058","-0,005883795048","-0,0024600246","0,925","0,889","0,066","0,935","0,99","0,874","0,003","0,505"
171,"-0,01300813008","-0,03783614759","-0,006072743717","0,025","0,003","0,803","0,965","0,003","0,103","0,003","0,746"
172,"0,01365397626","0,04163847715","-0,0008023788172","0,931","0,003","0,696","0,602","0,003","0,37","0,92","0,003"
173,"-0,005220379758","-0,009021393591","-0,002852943719","0,927","0,685","0,439","0,325","0,82","0,408","0,92","0,003"
174,"-0,01139817629","-0,0296162614","0,003161822467","0,957","0,003","0,747","0,56","0,003","0,231","0,98","0,003"
175,"0,03157227632","0,05600046091","0,000655129115","0,884","0,003","0,887","0,422","0,786","0,211","0,003","0,482"
176,"-0,02239235551","-0,01076444854","0,0007570463545","0,882","0,003","0,468","0,412","0,937","0,601","0,003","0,832"
177,"0,00928472065","0,02656012423","-0,001636043292","0,899","0,003","0,739","0,28","0,889","0,264","0,003","0,7"
178,"0,01544095053","-0,01567141248","0,006436059106","0,879","0,611","0,324","0,56","0,003","0,636","0,525","0,003"
179,"-0,02219677942","-0,06039939979","-0,00908911881","0,877","0,003","0,524","0,535","0,786","0,359","0,754","0,003"
180,"-0,01495215311","0,01285885167","0,004448398577","0,924","0,388","0,796","0,131","0,82","0,332","0,92","0,003"
181,"-0,007104726017","-0,0001570105197","-0,004424432875","0,92","0,356","0,031","0,498","0,958","0,817","0,003","0,872"
182,"-0,01499475726","-0,05342350844","-0,005837230418","0,874","0,003","0,282","0,807","0,894","0,377","0,003","0,482"
183,"-0,006854130053","-0,01528998243","0,005834305718","0,917","0,419","0,844","0,125","0,82","0,076","0,785","0,003"
184,"-0,002954612006","-0,02386530015","-0,002953602273","0,965","0,827","0,008","0,972","0,98","0,844","0,003","0,52"
185,"0,002990509992","-0,01314199007","-0,008834013535","0,872","0,663","0,268","0,45","0,786","0,628","0,525","0,003"
186,"0,002971642044","-0,01647138733","-0,006801943412","0,481","0,552","0,061","0,332","0,003","0,72","0,003","0,982"
187,"-0,002166511916","-0,006190034045","-0,006343803187","0,284","0,771","0,387","0,932","0,003","0,731","0,003","0,746"
188,"-0,08112381177","-0,02497822451","-0,01239153189","0,869","0,003","0,824","0,332","0,003","0,123","0,003","0,482"
189,"-0,008828274443","-0,003188106864","0,0043461764","0,955","0,003","0,595","0,138","0,834","0,244","0,49","0,003"
190,"-0,0147051209","0,004069797546","0,007198354959","0,867","0,698","0,2","0,317","0,786","0,691","0,525","0,003"
191,"-0,001769788666","0,003331366901","0,003366185453","0,962","0,779","0,153","0,771","0,975","0,882","0,003","0,52"
192,"0,0160506238","0,0144193858","-0,002394856368","0,897","0,003","0,483","0,866","0,804","0,62","0,733","0,003"
193,"-0,000150392171","-0,001115348636","0,001190046881","0,96","0,714","0,092","0,585","0,003","0,812","0,485","0,003"
194,"0,01949094244","0,07601467553","0,0053741363","0,894","0,574","0,422","0,494","0,003","0,834","0,733","0,003"
195,"0,002279758997","0,01579547305","-0,001600512164","0,913","0,322","0,111","0,343","0,938","0,817","0,003","0,737"
196,"0,003462603878","0,02008310249","0,006491288008","0,91","0,685","0,322","0,304","0,82","0,817","0,785","0,003"
197,"0,0005073764733","0,04238545","0,007887090079","0,892","0,431","0,528","0,552","0,902","0,544","0,003","0,836"
198,"0,009859690279","-0,0175829102","-0,004413794473","0,862","0,744","0,118","0,394","0,894","0,761","0,003","0,832"
199,"0,002955085482","-0,02318168647","-0,001835249221","0,859","0,003","0,416","0,49","0,786","0,525","0,525","0,003"
200,"-0,004611246772","-0,009823433588","0,000268744961","0,608","0,003","0,537","0,41","0,003","0,407","0,003","0,482"
201,"0,01239764881","0,0157344901","-0,009808827945","0,864","0,003","0,418","0,693","0,786","0,626","0,877","0,003"
202,"-0,02155033773","-0,01125763911","0,008585333844","0,857","0,759","0,066","0,236","0,786","0,796","0,754","0,003"
203,"-0,001125806099","-0,005355776588","0,01404056162","0,955","0,003","0,971","0,93","0,003","0,058","0,997","0,003"
204,"-0,007207755951","0,004986548906","0,001884424653","0,887","0,68","0,161","0,519","0,972","0,834","0,003","0,907"
205,"0,007909045971","-0,02551903114","-0,01295531356","0,131","0,003","0,784","0,962","0,003","0,111","0,003","0,5"
206,"-0,01116694584","0,01802602757","-0,005425478348","0,947","0,003","0,989","0,477","0,003","0,02","0,726","0,003"
207,"0,0008778089888","-0,02212078652","0,005596678101","0,113","0,003","0,526","0,927","0,003","0,417","0,5","0,003"
208,"0,02054508927","0,04115348167","0,0007286858479","0,852","0,824","0,224","0,286","0,003","0,859","0,754","0,003"
209,"-0,021237798","0,003082479995","-0,00274756482","0,849","0,834","0,05","0,837","0,887","0,859","0,003","0,482"
210,"0,002556055263","-0,02403986152","-0,01434499886","0,955","0,003",#VALUE!,"0,746","0,003","0,158","0,003","0,52"
211,"0,01621874049","0,0009896790612","-0,0007954632932","0,952","0,686","0,147","0,48","0,834","0,844","0,49","0,003"
212,"-0,02764184632","-0,03328483887","-0,005352444888","0,05","0,751","0,726","0,925","0,003","0,251","0,874","0,003"
213,"0,004912866148","0,04245457916","0,0009755194463","0,015","0,003","0,797","0,922","0,003","0,254","0,003","0,505"
214,"0,00532253331","0,03122615484","-0,003064177495","0,907","0,322","0,28","0,1","0,003","0,817","0,003","0,737"
215,"0,0001268311244","0,008941594267","-0,004660765116","0,097","0,003","0,779","0,799","0,003","0,163","0,526","0,003"
216,"0,04341258309","0,0521564384","0,01117185643","0,903","0,536","0,955","0,744","0,882","0,367","0,003","0,481"
217,"-0,03838622475","-0,02045655168","0,006626516344","0,847","0,003","0,726","0,706","0,93","0,201","0,003","0,832"
218,"-0,00370554726","-0,001714506941","0,003474635163","0,9","0,474","0,218","0,716","0,003","0,678","0,526","0,003"
219,"0,004257767549","-0,01720368239","-0,009636346769","0,882","0,965","0,354","0,98","0,992","0,811","0,516","0,003"
220,"0,0002554441535","0,006577686953","0,007414035536","0,879","0,003","0,536","0,476","0,902","0,423","0,003","0,7"
221,"-0,01356848066","-0,004894903542","-0,005276791711","0,013","0,003","0,903","0,92","0,003","0,121","0,937","0,003"
222,"0,001396249455","0,01299607501","0,002797540927","0,844","0,99","0,089","0,844","0,995","0,859","0,003","0,889"
223,"-0,006399354805","0,01590195838","-0,002890969163","0,789","0,003","0,813","0,568","0,003","0,256","0,003","0,52"
224,"0,01473897618","-0,01396242126","0,003169765899","0,827","0,794","0,008","0,839","0,967","0,859","0,003","0,965"
225,"-0,01500653061","0,002040816327","-0,002613518223","0,842","0,759","0,108","0,136","0,003","0,802","0,003","0,889"
226,"-0,02630527371","-0,0348866341","0,007148538886","0,877","0,824","0,427","0,214","0,003","0,436","0,733","0,003"
227,"0,004125273615","0,007577033171","0,002444127644","0,945","0,844","0,171","0,832","0,834","0,892","0,862","0,003"
228,"0,02149113123","0,05792301465","0,006600255607","0,839","0,663","0,126","0,513","0,857","0,859","0,003","0,482"
229,"0,01579549057","0,0231689828","0,00362807817","0,837","0,003","0,55","0,57","0,003","0,616","0,003","0,482"
230,"0,008164078057","0,0119474313","-0,0005899705015","0,942","0,003","0,745","0,525","0,912","0,352","0,003","0,518"
231,"0,009946893255","0,02655337228","0,002723382181","0,239","0,786","0,434","0,96","0,003","0,834","0,51","0,003"
232,"0,007737276479","-0,008482347547","-0,008434042236","0,221","0,508","0,429","0,957","0,003","0,628","0,003","0,5"
233,"0,01709616875","0,01550450855","0,0001607394012","0,952","0,003","0,711","0,54","0,94","0,342","0,003","0,52"
234,"0,01805917034","0,02321134541","0,002393589343","0,141","0,64","0,137","0,481","0,003","0,834","0,003","0,7"
235,"-0,0119682862","0,003823802631","0,00669454254","0,872","0,66","0,018","0,942","0,003","0,834","0,516","0,003"
