Unnamed: 0,ticker,green_days,red_days,from_pm_high_to_open,gap,market_cap,number_of_red_candles_one_hour_before_open,percent_of_red_candles_one_hour_before_open,pm_float_rotation,pm_dollar_volume,sigma_percent,pred,returns,date,cumulative_returns,win,Running_Max,Drawdown
48,XPEV,1,0,-0.0253333333333333,-0.0121621621621622,13709979459.66,26.0,0.4126984126984127,0.0008638353645845,6276000.5,,0.60798156,0.99,2023-07-06,-0.1328583851757521,0,0.0144411950347147,1.1086961505336017
807,CCL,1,0,-0.0187597707139136,-0.0197813638729829,24593298344.79,27.0,0.4285714285714285,0.0014582088422014,27675260.69,,0.5433634,0.99,2023-07-06,-0.1415298013239946,0,0.0144411950347147,1.1020364255416109
1957,DXCM,1,0,,-0.011165768720231,49090223040.0,,,,,,0.5989361,0.9983417561591916,2023-07-06,-0.1429533542434667,0,0.0144411950347147,1.1010203301009618
1474,BMY,1,0,-0.0053125,-0.0165302023791133,133740114055.68,2.0,0.25,1.040313059816129e-05,1381931.28,,0.6404196,0.9957587181903864,2023-07-06,-0.1465883305921042,0,0.0144411950347147,1.0985153113920012
255,NFLX,1,0,-0.0117689336088401,-0.0132316662928907,195598036480.0,11.0,0.4782608695652174,0.0001219555192403,23460800.0,,0.67983985,0.99,2023-07-06,-0.1551224472861831,0,0.0144411950347147,1.0930954564433373
1152,SQ,1,0,-0.0192139737991267,-0.023053501522401,40757892412.62,19.0,0.38,0.000402088248925,14665526.52,,0.7107707,0.99,2023-07-06,-0.1635712228133213,0,0.0144411950347147,1.0882868929285687
1083,MELI,1,0,-0.0071544715447154,-0.0209722934838377,61313521120.0,1.0,0.3333333333333333,3.442622950819672e-05,1949035.2,,0.6735347,0.99,2023-07-06,-0.1719355105851882,0,0.0144411950347147,1.0839919280523471
1106,DHR,1,0,-0.0008507018290088,-0.0104473839413598,173438884800.0,0.0,0.0,4.585738703593693e-07,70470.0,,0.52791023,0.99,2023-07-06,-0.1802161554793363,0,0.0144411950347147,1.080132632927965
1451,AZN,1,0,-0.0107671601615073,-0.0135699373695197,205047794649.6,7.0,0.2916666666666667,1.156744444366376e-06,1424275.65,,0.59155005,0.9912320483749054,2023-07-06,-0.1874039805711276,0,0.0144411950347147,1.0770591691313287
2394,EXC,1,0,-0.0036354823073194,-0.0089199614271937,40886732576.64,2.0,0.2222222222222222,5.217744420629938e-06,212990.91,,0.55770767,0.99,2023-07-06,-0.1955299407654163,0,0.0144411950347147,1.0738566941624574
2325,LUV,1,0,-0.0120643431635387,-0.0099408919935517,21928440934.4,2.0,0.1538461538461538,2.8484667691367253e-05,622580.75,,0.5852928,0.9974219810040706,2023-07-06,-0.1976038798597794,0,0.0144411950347147,1.0730815358734975
1428,NXPI,0,1,-0.0113423414537923,-0.0156625914469484,51684144960.0,0.0,0.0,1.3677495128028815e-05,705489.12,,0.5015109,1.01,2023-07-06,-0.1895799186583772,1,0.0144411950347147,1.0761747084654982
2050,PAYX,2,0,-0.0068601583113456,-0.0070348223707351,40712852513.28,0.0,0.0,1.8369061562128863e-06,66735.72,,0.5629818,1.0030109812256465,2023-07-07,-0.1871397590085707,1,0.0144411950347147,1.0771679685344329
1590,CHTR,1,0,-0.0010556517973148,-0.0073163515076525,55569706702.4,0.0,0.0,1.4719031404088908e-06,53512.25,,0.5139906,1.01,2023-07-07,-0.1790111565986564,1,0.0144411950347147,1.0806720391572686
2419,BIDU,1,0,-0.0073503477659739,-0.0135987662974905,49195288714.24,3.0,0.2142857142857142,4.4099271835744784e-05,1733388.96,,0.6559512,1.01,2023-07-10,-0.1708012681646429,1,0.0144411950347147,1.0845496944483706
349,AMZN,1,0,-0.0082219148609189,-0.0054707967329327,1324309844520.96,28.0,0.4307692307692308,0.0001322247665556,153341871.64,,0.6299865,0.99,2023-07-10,-0.1790932554829964,0,0.0144411950347147,1.080635057952173
2028,TEAM,1,0,,-0.0077899085275892,43210585228.7,,,,,,0.56106883,0.99,2023-07-10,-0.1873023229281665,0,0.0144411950347147,1.0771009927103423
50,XPEV,1,0,-0.008595988538682,-0.0225988700564971,12978530487.12,19.0,0.3015873015873015,0.0007110284174175,4890211.76,,0.6414002,0.99,2023-07-10,-0.1954292996988849,0,0.0144411950347147,1.073894728461728
1844,JD,1,0,-0.0061936936936938,-0.0128635346756152,55297448870.4,13.0,0.2954545454545454,8.930977969596163e-05,3736152.0,,0.6757985,1.01,2023-07-10,-0.1873835926958738,1,0.0144411950347147,1.07706755339115
1085,MELI,1,0,-0.0310524244676664,-0.0396768993430517,55632029104.0,5.0,0.3125,0.0002006255392579,10305880.04,,0.7086245,0.99,2023-07-10,-0.195509756768915,0,0.0144411950347147,1.0738643189648265
1568,FCX,1,0,-0.0093264248704663,-0.0103519668737059,54809008988.16,5.0,0.2272727272727272,1.848786593629156e-05,1005597.28,,0.67744327,1.01,2023-07-10,-0.1874648543366042,1,0.0144411950347147,1.0770341464047697
1591,CHTR,2,0,-0.0003743315508021,0.0051621229230521,56293972490.880005,1.0,1.0,2.2515042520185656e-05,829221.48,,0.537438,1.01,2023-07-10,-0.1793395028799702,1,0.0144411950347147,1.0805243396062052
1775,AAL,1,0,-0.0102647217720151,-0.0016348773841962,11960449720.32,10.0,0.3225806451612903,0.0002493816936172,2947358.24,,0.511001,1.01,2023-07-10,-0.1711328979087699,1,0.0144411950347147,1.0843858498931822
1177,MRVL,1,0,-0.0109206989247312,-0.0047337278106509,50628200000.0,5.0,0.25,3.244861171498136e-05,1631758.66,,0.520646,1.01,2023-07-10,-0.1628442268878576,1,0.0144411950347147,1.0886810377665992
2074,MRO,1,0,-0.017265283589763,-0.0085034013605441,14402524533.76,2.0,0.125,9.007228804089268e-05,1288336.72,,0.6174191,1.01,2023-07-10,-0.1544726691567362,1,0.0144411950347147,1.0934870557591123
1776,AAL,2,0,-0.0037413148049171,0.003769520732364,12169365872.64,9.0,0.2368421052631578,0.0001806909738912,2172827.52,,0.51350707,0.99,2023-07-11,-0.1629279424651688,0,0.0144411950347147,1.08863547170739
1914,BIIB,1,0,-0.0106356665842196,-0.0056111939768448,40527760000.0,1.0,0.1666666666666666,3.385438425911869e-05,1368640.0,,0.56632817,0.99,2023-07-11,-0.1712986630405171,0,0.0144411950347147,1.084304189994168
258,NFLX,1,0,-0.0066352642782734,-0.0069276221955581,194997906140.8,6.0,0.2307692307692307,5.345046003614042e-05,10250811.85,,0.5289371,0.99,2023-07-11,-0.1795856764101119,0,0.0144411950347147,1.0804139579692091
557,BA,1,0,-0.0050700934579439,-0.0018517650368009,128088383103.36,6.0,0.6,2.937263121135649e-05,3491167.255,,0.5144729,0.996500951083766,2023-07-11,-0.182456346259932,0,0.0144411950347147,1.0791487680792504
1133,PDD,3,0,-0.0021387515038096,0.0508164414414414,99179239916.8,11.0,0.2291666666666666,0.0004638420137602,23622544.6,,0.5227757,0.99,2023-07-12,-0.1906317827973327,0,0.0144411950347147,1.075754393222392
351,AMZN,1,0,-0.0021441151696148,0.0118807268209349,1337032740679.68,19.0,0.3333333333333333,0.0001448862919494,169639773.27,,0.5021734,0.9981966080884044,2023-07-12,-0.1920913908937385,0,0.0144411950347147,1.0751787728097786
2169,CTAS,3,0,-0.022754491017964,-0.0069972619409795,49807987200.0,0.0,0.0,7.225829425912842e-06,354470.4,,0.6052672,1.01,2023-07-13,-0.1840123048026758,1,0.0144411950347147,1.0784795073905555
1042,ABBV,0,1,-0.0079850746268656,-0.0151874351755814,234527076080.64,1.0,0.1111111111111111,1.6668661482479994e-05,3902957.73,,0.55308074,1.004137515985857,2023-07-13,-0.1806361426695343,1,0.0144411950347147,1.079946320937191
53,XPEV,2,0,-0.0006653359946772,-0.0085808580858086,14085081496.86,17.0,0.2833333333333333,0.0005415997706141,4042527.86,,0.6578456,0.99,2023-07-13,-0.188829781242839,0,0.0144411950347147,1.0764773169765158
376,META,4,0,-0.0101904761904761,-0.005168948023356,799033601354.13,26.0,0.5,0.0002340564984549,160328653.8,,0.57954526,1.0026299753038903,2023-07-14,-0.1866964236002564,1,0.0144411950347147,1.0773512141059296
1595,CHTR,6,0,-0.005927557898602,-0.0120171002554611,57069433782.08,0.0,0.0,4.070573512441139e-06,151983.01,,0.69853866,0.99,2023-07-14,-0.1948294593642539,0,0.0144411950347147,1.0741222353223052
997,CMCSA,5,0,-0.0138758231420508,-0.0148026315789474,174402802058.24,5.0,0.2777777777777778,7.559032479364438e-06,1294504.89,,0.6560523,0.9988075363701407,2023-07-14,-0.1957895959497961,0,0.0144411950347147,1.0737587457834976
1227,ADI,2,0,-0.0137167699380372,-0.0045140465022444,98967374592.0,0.0,0.0,7.228781900148959e-06,712523.75,,0.5516056,0.99,2023-07-14,-0.2038316999902982,0,0.0144411950347147,1.0708486218551978
1848,JD,5,0,-0.0033739942901635,-0.024390243902439,60153598771.2,22.0,0.3928571428571428,0.0003676299032431,16729881.6,,0.7074843,0.99,2023-07-14,-0.2117933829903953,0,0.0144411950347147,1.0681852984772884
8,TSLA,3,0,-0.0064203730272597,-0.0032025908600215,877983168407.0399,38.0,0.5757575757575758,0.0006172504955278,463984824.75,,0.57206136,1.01,2023-07-14,-0.2039113168202992,1,0.0144411950347147,1.0708209591301954
2078,MRO,5,0,-0.0115079365079364,-0.0087544767210504,15384514842.88,4.0,0.3076923076923077,6.562465456203112e-05,1002652.41,,0.6362402,0.99,2023-07-14,-0.2118722036520962,0,0.0144411950347147,1.068159932193974
1135,PDD,5,0,-0.0111399925733383,-0.0128506116396886,106141051265.28,21.0,0.3684210526315789,0.0002175327637562,11856155.34,,0.7337482,0.99,2023-07-14,-0.2197534816155752,0,0.0144411950347147,1.065715432258668
146,GOOGL,3,0,-0.016548463356974,0.0020876826722337,1586619753014.4,25.0,0.4464285714285714,4.504930654544008e-05,61157990.4,,0.5166575,0.99,2023-07-14,-0.2275559467994196,0,0.0144411950347147,1.0634621737547647
169,TXN,2,0,-0.006129261752312,-0.0082459589340322,164839045845.76,1.0,0.1111111111111111,8.25790137599971e-06,1359350.85,,0.5770527,0.9995044325752988,2023-07-14,-0.2279387449095899,0,0.0144411950347147,1.0633555959977
1181,MRVL,5,0,-0.0133088572739789,-0.0133088572739789,55470000000.0,16.0,0.3555555555555555,0.0001880867540875,10362957.0,,0.7452277,0.9968217054263568,2023-07-14,-0.230392583007164,0,0.0144411950347147,1.0626808157025858
2423,BIDU,5,0,-0.0122119361827851,-0.0122119361827851,52596867446.4,2.0,0.1052631578947368,6.048882098853254e-05,2542003.2,,0.7104756,0.99,2023-07-14,-0.2380886571770923,0,0.0144411950347147,1.0606546956328675
2378,EBAY,1,0,-0.0056131260794472,-0.0094623655913978,24629985851.52,1.0,1.0,1.7080206827841152e-05,417211.48,,0.773535,1.01,2023-07-17,-0.2304695437488633,1,0.0144411950347147,1.062659884685028
1136,PDD,0,1,-0.0251612087495259,-0.0300666750534658,102434285299.2,21.0,0.3818181818181818,0.0001942764612499,10218834.0,,0.5374773,0.99,2023-07-17,-0.2381648483113746,0,0.0144411950347147,1.0606352916356256
354,AMZN,4,0,-0.0032592592592592,-0.0008910008910009,1380639441223.68,26.0,0.4561403508771929,5.908786047415661e-05,71439249.6,,0.57900184,0.9962098692033295,2023-07-17,-0.2410523031817758,0,0.0144411950347147,1.0599089693153636
952,INTU,3,0,-0.0021945715409618,-0.0042149631190727,134974917000.0,1.0,1.0,3.00272242177524e-06,393753.15,,0.51264143,1.003236850295674,2023-07-17,-0.2385957031049287,1,0.0144411950347147,1.0605257967632546
1964,DXCM,5,0,0.0190085724934773,-0.0045150014564521,52989841199.99999,0.0,0.0,2.728801302533268e-05,1435349.9999999998,,0.6285758,1.01,2023-07-17,-0.2309816601359779,1,0.0144411950347147,1.062520959569748
1021,LRCX,3,0,-0.0078125,-0.0055750438486593,85305900000.0,0.0,0.0,1.22760861653216e-05,1035050.0,,0.5279191,1.01,2023-07-17,-0.2232914767373377,1,0.0144411950347147,1.0646741884004027
2056,PAYX,5,0,0.0047650894499247,-0.0055436041701141,43334021816.96,0.0,0.0,1.196009287496986e-05,462491.12,,0.5999761,1.01,2023-07-17,-0.2155243915047111,1,0.0144411950347147,1.067004921966798
492,PEP,2,0,-0.0074042507857027,-0.0099357101110461,256511911237.12,4.0,0.2105263157894736,1.0601205598763982e-05,2714414.7800000003,,0.59232867,1.0023612750885478,2023-07-17,-0.2136720287927979,1,0.0144411950347147,1.0675858001456928
538,ASML,3,0,-0.0174211429325591,-0.0126256597968223,292886300000.0,2.0,0.1176470588235294,4.73399739966791e-07,7700363.5,,0.5689927,0.99,2023-07-17,-0.2215353085048699,0,0.0144411950347147,1.0651868775780151
2425,BIDU,1,0,-0.008958642058467,-0.0169049846318321,51436205432.96,9.0,0.3333333333333333,8.661615382318634e-05,3559663.22,,0.6808267,0.99,2023-07-18,-0.2293199554198212,0,0.0144411950347147,1.0629740007069028
654,MU,1,0,-0.0175518925518924,-0.012124002455494,70504458940.16,5.0,0.217391304347826,5.758182891949156e-05,4047521.23,,0.6765434,0.9955724716482832,2023-07-18,-0.2327321631673022,0,0.0144411950347147,1.062050706005485
1781,AAL,1,0,-0.0032585777266628,0.001100110011001,11882106163.2,3.0,0.1304347826086956,0.0001168055353664,1371442.8,,0.50575376,1.01,2023-07-18,-0.2250594847989753,1,0.0144411950347147,1.0641661250029686
792,AMAT,4,0,-0.0137620656403756,-0.0116838487972507,120755619750.4,1.0,0.1666666666666666,1.6540926110787377e-05,1989041.6,,0.6484288,0.99,2023-07-18,-0.2328088899509856,0,0.0144411950347147,1.062030255965548
631,QCOM,1,0,-0.0071428571428572,-0.0087520259319287,136264480000.0,2.0,0.25,5.331697848482195e-06,726580.7999999999,,0.5209805,0.9995078482668412,2023-07-18,-0.2331864643854602,0,0.0144411950347147,1.0619298168646842
1229,ADI,1,0,-0.0019457245263698,-0.0073334691383175,97736393441.28,1.0,1.0,4.337269140089376e-06,422196.72,,0.66155726,0.9989739380258568,2023-07-18,-0.2339732625956125,0,0.0144411950347147,1.061721561149806
1321,ROKU,1,0,-0.0132095213183362,-0.0051424050632911,10622227269.15,3.0,0.1875,6.758632189929459e-05,629403.9,,0.58667165,1.01,2023-07-18,-0.2263129952215686,1,0.0144411950347147,1.0638107194002548
1091,MELI,1,0,-0.0025999488534651,-0.0077342537547598,58745402380.0,0.0,0.0,6.298533218291631e-06,341654.6,,0.6465266,1.01,2023-07-18,-0.2185761251737843,1,0.0144411950347147,1.066069407275076
1390,LIN,4,0,-0.0064847765915382,-0.0136609876737065,184524210314.88,1.0,1.0,5.396151155236057e-06,990090.03,,0.6897995,1.01,2023-07-18,-0.2107618864255221,1,0.0144411950347147,1.0685190063518335
2310,ALGN,1,0,-0.0167346826983649,-0.0306728588400475,27469603000.0,2.0,0.4,6.625137740532838e-05,1711353.0,,0.6529346,0.99,2023-07-18,-0.2186542675612669,0,0.0144411950347147,1.0660457954732958
309,ATVI,2,0,-0.0072953545756892,-0.0072953545756892,72743290049.28,16.0,0.32,0.0006309121098071,45607666.88,,0.60476875,1.0016210958608018,2023-07-18,-0.2173876312285553,1,0.0144411950347147,1.0664306195945972
1022,LRCX,4,0,-0.002819735097319,-0.0088323965640008,87890601600.0,1.0,1.0,1.3684446970791012e-05,1188754.08,,0.81935257,0.9994191733920272,2023-07-18,-0.2178421933160662,0,0.0144411950347147,1.066292001631484
1551,KLAC,1,0,-0.0152845528455284,-0.0120314857865328,66470175395.84,0.0,0.0,3.938567570061571e-06,260650.24,,0.6236459,0.99,2023-07-18,-0.2256637713829056,0,0.0144411950347147,1.0639942997771272
2103,IDXX,4,0,,-0.0080276891852712,45382150194.0,,,,,,0.57573426,0.99,2023-07-18,-0.2334071336690765,0,0.0144411950347147,1.061871266776231
2357,PCAR,2,0,-0.0154103852596314,-0.0139789756206665,46095276000.0,3.0,0.1666666666666666,2.099392153679465e-05,949943.58,,0.686896,1.0026085970284675,2023-07-19,-0.2314074017959211,1,0.0144411950347147,1.0624059339616565
2311,ALGN,0,1,-0.0083798882681564,-0.0155842715323609,27163535000.0,3.0,0.3333333333333333,6.844724852553856e-05,1748375.0,,0.50828576,0.99,2023-07-19,-0.2390933277779618,0,0.0144411950347147,1.060399824490819
540,ASML,5,0,-0.0235591720275285,-0.0235591720275285,290799313000.0,13.0,0.4642857142857143,2.2043319033685216e-06,35600370.395,,0.797277,0.99,2023-07-19,-0.2467023945001822,0,0.0144411950347147,1.058536906639972
103,JPM,8,0,-0.0063748129838027,-0.0059221658206429,443906770112.0,5.0,0.2777777777777778,8.337185327632814e-06,3683871.75,,0.50158924,1.004255973813421,2023-07-19,-0.2434963796174625,1,0.0144411950347147,1.0593076375813149
1829,LULU,4,0,-0.01006376277176,-0.01006376277176,49120788473.16,0.0,0.0,3.0705284038118102e-06,138782.22,,0.59617275,1.01,2023-07-20,-0.235931343413637,1,0.0144411950347147,1.061209311258811
380,META,3,0,-0.0041296060991105,-0.0079427866206765,803415869734.5,20.0,0.4545454545454545,7.587286733391822e-05,52257942.0,,0.6284073,0.99,2023-07-20,-0.2435720299795006,0,0.0144411950347147,1.059289217386455
2059,PAYX,8,0,-0.0004059759662227,-0.0016219284729543,44386816090.24,1.0,1.0,7.555869485200554e-06,299280.41,,0.5563614,1.0012590366339047,2023-07-20,-0.2426196594543347,1,0.0144411950347147,1.0595219491577632
2243,SPOT,9,0,-0.004443194600675,-0.0157362099644128,34236920180.0,2.0,0.2222222222222222,3.727798056210476e-05,931426.62,,0.6313857,0.99,2023-07-20,-0.2501934628597914,0,0.0144411950347147,1.0577201133460774
771,GS,3,0,-0.0083040935672513,-0.0040816326530611,112753063680.00002,1.0,0.125,2.066692548143188e-05,2381920.68,,0.507792,1.01,2023-07-20,-0.2426953974883893,1,0.0144411950347147,1.0595033741231357
2335,LUV,2,0,-0.0101252331468159,-0.0053547523427042,22106962841.6,7.0,0.4666666666666667,4.0291600384036375e-05,887810.7,,0.50986886,0.99,2023-07-20,-0.2502684435135054,0,0.0144411950347147,1.057702820347526
1093,MELI,3,0,,-0.0128492759534978,60751196000.0,,,,,,0.6045187,1.01,2023-07-20,-0.2427711279486404,1,0.0144411950347147,1.0594848125340912
472,CRM,1,0,-0.0114849113501721,-0.0139522976490165,225091400000.0,7.0,0.35,4.134561041272302e-05,9016828.7,,0.6692596,1.01,2023-07-20,-0.2351988392281268,1,0.0144411950347147,1.0613999417773816
403,BAC,3,0,-0.0085443037974684,-0.0063431652394545,249185036805.12,12.0,0.2448979591836734,3.94446127173928e-05,9781727.28,,0.5190503,1.01,2023-07-20,-0.227550827620408,1,0.0144411950347147,1.063463601454375
1415,CRWD,3,0,-0.015004132494119,-0.017003997208299,36735144763.950005,1.0,0.125,4.22187757379016e-05,1443172.95,,0.69287485,0.99,2023-07-20,-0.2352753193442039,0,0.0144411950347147,1.061379982715431
1990,MMM,2,0,-0.0078853735936147,-0.0029957479706223,56916000240.0,7.0,0.4375,4.68181401043432e-05,2663849.4,,0.5016794,1.001890084326839,2023-07-20,-0.2338299252109494,1,0.0144411950347147,1.0617593963719
656,MU,1,0,-0.0078570328146663,-0.0086206896551722,70537317939.20001,12.0,0.3,0.0001228669983003,8640548.0,,0.61264163,1.01,2023-07-20,-0.2261682244630589,1,0.0144411950347147,1.0638515647766138
1323,ROKU,1,0,-0.0252263906856404,-0.0252263906856404,10608148770.45,14.0,0.4242424242424242,0.0004126233263017,3837500.15,,0.6303958,0.99,2023-07-20,-0.2339065422184283,0,0.0144411950347147,1.0617391668388187
58,XPEV,3,0,-0.0307947019867549,-0.0230307076101469,13724045786.055,20.0,0.3508771929824561,0.0004703417795936,3420667.82,,0.64751834,0.99,2023-07-20,-0.241567476796244,0,0.0144411950347147,1.0597812057576588
1944,ADSK,2,0,,-0.0088099694161683,46408463640.0,,,,,,0.6090376,0.9939439992631482,2023-07-20,-0.2461605447156183,0,0.0144411950347147,1.0586657583626906
633,QCOM,1,0,-0.0091448740574362,-0.0072335637357338,137601280000.0,13.0,0.40625,4.494782852871959e-05,6185387.52,,0.53955746,0.9987451424870468,2023-07-20,-0.2471065058196425,0,0.0144411950347147,1.0584411769605735
1622,GM,2,0,-0.0106626047220107,-0.0066275809329594,54172973905.92,8.0,0.3636363636363636,5.415043591505411e-05,2895393.06,,0.5563401,0.9967924044136516,2023-07-20,-0.2495214836685658,0,0.0144411950347147,1.0578755577371313
357,AMZN,1,0,-0.0074035685200266,-0.0095301418439717,1375611845160.96,25.0,0.4032258064516129,5.763423077109402e-05,69428015.42999999,,0.6186603,0.99,2023-07-20,-0.2570262688318802,0,0.0144411950347147,1.056185677442023
2036,TEAM,9,0,-0.0050299657534246,-0.013999363665288,47787879720.6,1.0,0.25,6.957501271941087e-06,194307.3,,0.6427587,0.99,2023-07-20,-0.2644560061435613,0,0.0144411950347147,1.054607173591192
265,NFLX,3,0,-0.0153968149078173,-0.06405075483155,198709823424.0,25.0,0.3968253968253968,0.0024537395577445,479539812.0,,0.6594942,0.99,2023-07-20,-0.2718114460821257,0,0.0144411950347147,1.0531294588321032
1508,FDX,1,0,-0.0134848484848484,-0.0117629202398118,65419144363.52,1.0,0.5,4.87601077570667e-06,293255.44,,0.67241734,1.0027645522961144,2023-07-21,-0.2697983307433879,1,0.0144411950347147,1.053525887261512
59,XPEV,4,0,-0.0086206896551724,-0.0059840425531914,14019438640.349998,20.0,0.3773584905660377,0.0007304673542806,5426835.05,,0.5790247,0.99,2023-07-21,-0.277100347435954,0,0.0144411950347147,1.0521153985129972
1117,DHR,3,0,0.0021477840650943,-0.0071609788035027,179146345760.0,2.0,0.2857142857142857,8.914676039786138e-06,1415018.16,,0.6041992,1.01,2023-07-21,-0.2698713509103135,1,0.0144411950347147,1.0535114045488807
658,MU,1,0,-0.0066869300911853,-0.0044173648134045,71588805908.48,6.0,0.2307692307692307,3.21613548506265e-05,2295443.2,,0.51582646,1.01,2023-07-24,-0.2625700644194166,1,0.0144411950347147,1.054999396319784
1693,GILD,10,0,0.0002506265664159,-0.0101686507936508,99563478277.12,2.0,0.1333333333333333,9.148434385622817e-06,909868.18,,0.5313695,0.99,2023-07-24,-0.2699443637752224,0,0.0144411950347147,1.0534969311185165
2176,CTAS,10,0,,-0.0050057151866304,51362452160.0,,,,,,0.52931285,1.009942956742196,2023-07-24,-0.262685452164843,1,0.0144411950347147,1.0549752371732122
359,AMZN,1,0,-0.0040889636196881,0.0023461538461538,1336981438679.04,18.0,0.3103448275862069,4.2195105155272224e-05,49402143.735,,0.56608593,0.99,2023-07-24,-0.2700585976431946,0,0.0144411950347147,1.0534743020986677
